Subject,Control,Complexity,Num_A,Num_sim,Regret_cum
29,sharedergodic,high,2,3,607.786926500588
29,autoergodic,high,2,3,603.466838217186
29,none,low,2,4,455.788637321343
29,waypoint,low,2,4,352.132176595178
29,directergodic,low,2,4,608.619852755232
29,sharedergodic,low,2,4,608.137349249476
29,autoergodic,low,2,4,204.714188944383
29,none,high,2,4,364.526672945545
29,waypoint,high,2,4,304.756143698522
29,directergodic,high,2,4,653.135255985286
29,sharedergodic,high,2,4,218.648488648582
29,autoergodic,high,2,4,554.978163814885
29,none,low,2,6,348.808599557143
29,waypoint,low,2,6,307.890321910169
29,directergodic,low,2,6,209.247871538379
29,sharedergodic,low,2,6,53.3628596746889
29,autoergodic,low,2,6,154.341377239513
29,none,high,2,6,29.1621427155274
29,waypoint,high,2,6,152.289109250709
29,directergodic,high,2,6,505.134536633577
29,sharedergodic,high,2,6,203.659721011206
29,autoergodic,high,2,6,411.352884602424
29,none,low,2,7,111.576764378464
29,waypoint,low,2,7,160.899278091334
29,directergodic,low,2,7,160.245891119066
29,sharedergodic,low,2,7,106.649713642743
29,autoergodic,low,2,7,253.761196820917
29,none,high,2,7,219.169190366543
29,waypoint,high,2,7,258.877289507631
29,directergodic,high,2,7,160.729167847265
29,sharedergodic,high,2,7,409.36963396389
29,autoergodic,high,2,7,58.6523582793067
29,none,low,2,9,105.478778667934
29,waypoint,low,2,9,108.322646576673
29,directergodic,low,2,9,104.498571007141
29,sharedergodic,low,2,9,207.534303918933
29,autoergodic,low,2,9,54.1455450611151
29,none,high,2,9,264.438996126782
29,waypoint,high,2,9,7.62678905247449
29,directergodic,high,2,9,58.2577852633493
29,sharedergodic,high,2,9,56.5795663227547
29,autoergodic,high,2,9,257.859847527906
29,none,low,2,12,8.88315005556326
29,waypoint,low,2,12,106.511146251009
29,directergodic,low,2,12,102.51500213427
29,sharedergodic,low,2,12,58.0410508980776
29,autoergodic,low,2,12,55.1569657734337
29,none,high,2,12,16.9352001272201
29,waypoint,high,2,12,61.7175696970652
29,directergodic,high,2,12,10.0848752845562
29,sharedergodic,high,2,12,4.89343528323219
29,autoergodic,high,2,12,58.6303317470779
29,none,low,2,16,9.10715168993668
29,waypoint,low,2,16,58.400847287763
29,directergodic,low,2,16,4.5681409817688
29,sharedergodic,low,2,16,107.507638106304
29,autoergodic,low,2,16,4.42662756407085
29,none,high,2,16,113.885317735543
29,waypoint,high,2,16,14.2560250618609
29,directergodic,high,2,16,10.040715812598
29,sharedergodic,high,2,16,5.68376918126692
29,autoergodic,high,2,16,7.33792498399174
29,none,low,2,20,5.77299153754614
29,waypoint,low,2,20,5.87170300352205
29,directergodic,low,2,20,52.7869374361346
29,sharedergodic,low,2,20,5.53984456325147
29,autoergodic,low,2,20,4.90780605446068
29,none,high,2,20,8.88568895639599
29,waypoint,high,2,20,8.10952532713257
29,directergodic,high,2,20,7.10441109698248
29,sharedergodic,high,2,20,3.27476909046979
29,autoergodic,high,2,20,10.1236004245932
29,none,low,2,26,3.14363850925258
29,waypoint,low,2,26,5.54436018919051
29,directergodic,low,2,26,3.78172563015565
29,sharedergodic,low,2,26,3.62290246789154
29,autoergodic,low,2,26,4.89982632216623
29,none,high,2,26,8.65299872161859
29,waypoint,high,2,26,13.1164435452872
29,directergodic,high,2,26,8.20702871213527
29,sharedergodic,high,2,26,7.95738668057715
29,autoergodic,high,2,26,7.07955550221262
29,none,low,2,33,2.50952584961514
29,waypoint,low,2,33,5.19227604226403
29,directergodic,low,2,33,4.6767190044779
29,sharedergodic,low,2,33,3.16228967818597
29,autoergodic,low,2,33,4.9857522285524
29,none,high,2,33,8.58880854107383
29,waypoint,high,2,33,10.9030845006485
29,directergodic,high,2,33,8.49286709308714
29,sharedergodic,high,2,33,4.61805011966131
29,autoergodic,high,2,33,6.83098634889515
29,none,low,2,43,2.79593171723885
29,waypoint,low,2,43,5.05799946943773
29,directergodic,low,2,43,3.42908918870328
29,sharedergodic,low,2,43,3.5369816626831
29,autoergodic,low,2,43,4.20932041356109
29,none,high,2,43,10.8035336658089
29,waypoint,high,2,43,11.0432478251988
29,directergodic,high,2,43,8.5147816196868
29,sharedergodic,high,2,43,4.66935240113207
29,autoergodic,high,2,43,8.03179541243342
29,none,low,2,55,2.84667289051588
29,waypoint,low,2,55,5.02598294099793
29,directergodic,low,2,55,4.4431391420123
29,sharedergodic,low,2,55,2.76492494664737
29,autoergodic,low,2,55,4.67587021659507
29,none,high,2,55,11.6811620530728
29,waypoint,high,2,55,11.3106359861572
29,directergodic,high,2,55,7.54592046513228
29,sharedergodic,high,2,55,3.85994447629594
29,autoergodic,high,2,55,6.65793301620755
29,none,low,2,70,2.93367409166567
29,waypoint,low,2,70,5.11510738002588
29,directergodic,low,2,70,3.40994379020482
29,sharedergodic,low,2,70,3.6756651454848
29,autoergodic,low,2,70,4.89676088508376
29,none,high,2,70,12.4489009620112
29,waypoint,high,2,70,11.0694287010405
29,directergodic,high,2,70,8.22824328835055
29,sharedergodic,high,2,70,4.76486931263494
29,autoergodic,high,2,70,6.78942584264987
29,none,low,2,90,2.98861705208891
29,waypoint,low,2,90,5.1132106178243
29,directergodic,low,2,90,6.35966610926502
29,sharedergodic,low,2,90,5.05783521744082
29,autoergodic,low,2,90,5.61079169512851
29,none,high,2,90,11.9720068608034
29,waypoint,high,2,90,11.0250816387834
29,directergodic,high,2,90,9.33554804335814
29,sharedergodic,high,2,90,3.81327356377355
29,autoergodic,high,2,90,6.82739196251236
29,none,low,2,116,2.98861705208891
29,waypoint,low,2,116,5.23721484799512
29,directergodic,low,2,116,5.96246981383872
29,sharedergodic,low,2,116,4.17726792762959
29,autoergodic,low,2,116,4.42608672618741
29,none,high,2,116,11.4737454714483
29,waypoint,high,2,116,11.0483253611084
29,directergodic,high,2,116,9.41180958599135
29,sharedergodic,high,2,116,5.28243601643604
29,autoergodic,high,2,116,7.49405862917903
29,none,low,2,148,2.98861705208891
29,waypoint,low,2,148,5.32867848724026
29,directergodic,low,2,148,6.07940903334177
29,sharedergodic,low,2,148,5.34968479185061
29,autoergodic,low,2,148,5.22706070402873
29,none,high,2,148,11.0364360333196
29,waypoint,high,2,148,10.9741401721026
29,directergodic,high,2,148,11.2224035622646
29,sharedergodic,high,2,148,5.70256767027389
29,autoergodic,high,2,148,6.68989056551606
29,none,low,2,191,2.98861705208891
29,waypoint,low,2,191,5.32867848724025
29,directergodic,low,2,191,6.77715421404294
29,sharedergodic,low,2,191,3.77177014114067
29,autoergodic,low,2,191,5.3446371244969
29,none,high,2,191,10.33339769954
29,waypoint,high,2,191,10.5791846553146
29,directergodic,high,2,191,9.69478201318981
29,sharedergodic,high,2,191,5.4912283032604
29,autoergodic,high,2,191,7.73400105769052
29,none,low,2,245,2.98861705208891
29,waypoint,low,2,245,5.32867848724026
29,directergodic,low,2,245,6.44912175987378
29,sharedergodic,low,2,245,5.2736889801844
29,autoergodic,low,2,245,5.64889082026524
29,none,high,2,245,12.4073954157821
29,waypoint,high,2,245,11.0263821167712
29,directergodic,high,2,245,10.7948550041726
29,sharedergodic,high,2,245,6.72545670749896
29,autoergodic,high,2,245,7.44204892555142
29,none,low,2,314,2.98940863078191
29,waypoint,low,2,314,5.23721484799512
29,directergodic,low,2,314,5.60660839666804
29,sharedergodic,low,2,314,4.35541906577196
29,autoergodic,low,2,314,5.13578591346565
29,none,high,2,314,11.999467806398
29,waypoint,high,2,314,10.6125812837166
29,directergodic,high,2,314,9.85815883737282
29,sharedergodic,high,2,314,5.54468764447825
29,autoergodic,high,2,314,7.38028796588911
29,none,low,2,403,3.10737794678823
29,waypoint,low,2,403,5.19255784111379
29,directergodic,low,2,403,5.87050099281828
29,sharedergodic,low,2,403,4.65959572749143
29,autoergodic,low,2,403,5.28899859787294
29,none,high,2,403,12.1728641732987
29,waypoint,high,2,403,10.6080321809822
29,directergodic,high,2,403,11.2322782342812
29,sharedergodic,high,2,403,5.64622436793412
29,autoergodic,high,2,403,7.19570964511318
29,none,low,2,518,2.99251501322857
29,waypoint,low,2,518,5.23721484799512
29,directergodic,low,2,518,7.50731766471929
29,sharedergodic,low,2,518,4.63504508121216
29,autoergodic,low,2,518,5.21303993533168
29,none,high,2,518,12.1062815081532
29,waypoint,high,2,518,10.8108993012202
29,directergodic,high,2,518,11.5119205334073
29,sharedergodic,high,2,518,5.39471020362671
29,autoergodic,high,2,518,7.84406129346483
29,none,low,2,665,3.13495851550355
29,waypoint,low,2,665,5.23721484799512
29,directergodic,low,2,665,6.92803055938308
29,sharedergodic,low,2,665,4.10653832142705
29,autoergodic,low,2,665,5.44034283503113
29,none,high,2,665,13.0470913010647
29,waypoint,high,2,665,10.6338018403699
29,directergodic,high,2,665,11.6567017449397
29,sharedergodic,high,2,665,5.51587986047639
29,autoergodic,high,2,665,7.53856678797032
29,none,low,2,854,3.03946450971603
29,waypoint,low,2,854,5.17827212682808
29,directergodic,low,2,854,6.9207541005432
29,sharedergodic,low,2,854,4.78081231241693
29,autoergodic,low,2,854,5.48442342774424
29,none,high,2,854,12.3477903827835
29,waypoint,high,2,854,10.5791846553146
29,directergodic,high,2,854,11.9587278032963
29,sharedergodic,high,2,854,5.78981286475559
29,autoergodic,high,2,854,7.44922200695402
29,none,low,2,1097,2.9912072538563
29,waypoint,low,2,1097,5.23721484799512
29,directergodic,low,2,1097,7.27055076849136
29,sharedergodic,low,2,1097,5.21420238938288
29,autoergodic,low,2,1097,5.45662882016097
29,none,high,2,1097,12.698011713203
29,waypoint,high,2,1097,10.7419182137893
29,directergodic,high,2,1097,11.5249015033897
29,sharedergodic,high,2,1097,5.64610691905606
29,autoergodic,high,2,1097,7.60713821654175
29,none,low,2,1408,2.98861705208891
29,waypoint,low,2,1408,5.22827212682807
29,directergodic,low,2,1408,7.45014743165781
29,sharedergodic,low,2,1408,4.97406949302259
29,autoergodic,low,2,1408,5.43449345850175
29,none,high,2,1408,12.8849059951074
29,waypoint,high,2,1408,10.7145129452594
29,directergodic,high,2,1408,11.7590534349362
29,sharedergodic,high,2,1408,5.55682160765113
29,autoergodic,high,2,1408,7.70262208750949
29,none,low,2,1808,2.98861705208891
29,waypoint,low,2,1808,5.22620601112559
29,directergodic,low,2,1808,7.27286893200038
29,sharedergodic,low,2,1808,4.71695643476894
29,autoergodic,low,2,1808,5.50423923862134
29,none,high,2,1808,12.802804841449
29,waypoint,high,2,1808,10.5791846553146
29,directergodic,high,2,1808,11.7919532504424
29,sharedergodic,high,2,1808,5.63430883609771
29,autoergodic,high,2,1808,7.65409473828089
29,none,low,2,2322,3.04927176998534
29,waypoint,low,2,2322,5.23721484799511
29,directergodic,low,2,2322,7.0974932701373
29,sharedergodic,low,2,2322,4.7695721969708
29,autoergodic,low,2,2322,5.66135264167889
29,none,high,2,2322,13.0491841386167
29,waypoint,high,2,2322,10.6535386824751
29,directergodic,high,2,2322,11.7908670683494
29,sharedergodic,high,2,2322,5.75113141825907
29,autoergodic,high,2,2322,7.66253703783942
29,none,low,2,2981,3.09124068190244
29,waypoint,low,2,2981,5.23721484799511
29,directergodic,low,2,2981,7.44920167320785
29,sharedergodic,low,2,2981,5.11849688173054
29,autoergodic,low,2,2981,5.54564808131099
29,none,high,2,2981,12.9113140883555
29,waypoint,high,2,2981,10.5791846553146
29,directergodic,high,2,2981,11.7123850264002
29,sharedergodic,high,2,2981,5.45688713235673
29,autoergodic,high,2,2981,7.69417286557809
29,none,low,4,1,787.754773448879
29,waypoint,low,4,1,775.364567834135
29,directergodic,low,4,1,890.07002302996
29,sharedergodic,low,4,1,930.286384251212
29,autoergodic,low,4,1,877.060375855127
29,none,high,4,1,1131.95044273561
29,waypoint,high,4,1,924.617471651782
29,directergodic,high,4,1,1009.09521551972
29,sharedergodic,high,4,1,1081.43934268788
29,autoergodic,high,4,1,1047.92750958969
29,none,low,4,2,650.227337060284
29,waypoint,low,4,2,545.322689501656
29,directergodic,low,4,2,988.283852362946
29,sharedergodic,low,4,2,755.522502146974
29,autoergodic,low,4,2,898.249063294907
29,none,high,4,2,851.396099916979
29,waypoint,high,4,2,948.825982841829
29,directergodic,high,4,2,1045.56130784639
29,sharedergodic,high,4,2,1053.13911547953
29,autoergodic,high,4,2,806.372275530199
29,none,low,4,3,460.548308697255
29,waypoint,low,4,3,661.295625746265
29,directergodic,low,4,3,555.265535456682
29,sharedergodic,low,4,3,652.560539415414
29,autoergodic,low,4,3,503.712619029762
29,none,high,4,3,719.387056819654
29,waypoint,high,4,3,604.746240288297
29,directergodic,high,4,3,805.07793355261
29,sharedergodic,high,4,3,368.708489254966
29,autoergodic,high,4,3,804.759386400289
29,none,low,4,4,564.952544074159
29,waypoint,low,4,4,506.963435352782
29,directergodic,low,4,4,315.388336516016
29,sharedergodic,low,4,4,364.847031687238
29,autoergodic,low,4,4,313.810936283934
29,none,high,4,4,616.685900973665
29,waypoint,high,4,4,506.510332532294
29,directergodic,high,4,4,511.837846405479
29,sharedergodic,high,4,4,402.834308836201
29,autoergodic,high,4,4,651.573141577654
29,none,low,4,6,112.557813171263
29,waypoint,low,4,6,156.408883900188
29,directergodic,low,4,6,171.702505541959
29,sharedergodic,low,4,6,166.912742363644
29,autoergodic,low,4,6,161.678013514604
29,none,high,4,6,175.467081097768
29,waypoint,high,4,6,256.275717796447
29,directergodic,high,4,6,133.141654848652
29,sharedergodic,high,4,6,169.77962680658
29,autoergodic,high,4,6,309.016875606476
29,none,low,4,7,256.556868139748
29,waypoint,low,4,7,212.083493002655
29,directergodic,low,4,7,161.880054452639
29,sharedergodic,low,4,7,162.432198615915
29,autoergodic,low,4,7,163.112995914266
29,none,high,4,7,313.489436130536
29,waypoint,high,4,7,158.270370629083
29,directergodic,high,4,7,107.430977492386
29,sharedergodic,high,4,7,121.735905466322
29,autoergodic,high,4,7,160.749894327764
29,none,low,4,9,67.6984021795662
29,waypoint,low,4,9,160.336867511852
29,directergodic,low,4,9,13.7574229848376
29,sharedergodic,low,4,9,113.131068331626
29,autoergodic,low,4,9,162.209185036381
29,none,high,4,9,21.6161838129726
29,waypoint,high,4,9,111.388993759223
29,directergodic,high,4,9,124.083116071957
29,sharedergodic,high,4,9,170.066392509133
29,autoergodic,high,4,9,160.149241439545
29,none,low,4,12,18.05431064484
29,waypoint,low,4,12,108.304242191309
29,directergodic,low,4,12,7.64516916557905
29,sharedergodic,low,4,12,59.1639598251644
29,autoergodic,low,4,12,18.3131295878129
29,none,high,4,12,16.3072352669871
29,waypoint,high,4,12,118.427220587133
29,directergodic,high,4,12,64.4802335063747
29,sharedergodic,high,4,12,73.220923396646
29,autoergodic,high,4,12,11.6610144429099
29,none,low,4,16,66.445812145019
29,waypoint,low,4,16,11.1065156597364
29,directergodic,low,4,16,4.72675212119199
29,sharedergodic,low,4,16,7.20978490182839
29,autoergodic,low,4,16,107.902301857962
29,none,high,4,16,68.7073329598897
29,waypoint,high,4,16,10.4127686122444
29,directergodic,high,4,16,14.7260203236988
29,sharedergodic,high,4,16,59.9924030037083
29,autoergodic,high,4,16,8.21454632169958
29,none,low,4,20,9.05968521316324
29,waypoint,low,4,20,8.25257685487374
29,directergodic,low,4,20,6.69132208168352
29,sharedergodic,low,4,20,6.93359725558356
29,autoergodic,low,4,20,6.20919460733137
29,none,high,4,20,14.3567973094325
29,waypoint,high,4,20,12.2262368452227
29,directergodic,high,4,20,17.0584675779922
29,sharedergodic,high,4,20,16.1326495064614
29,autoergodic,high,4,20,9.30144550152453
29,none,low,4,26,12.3278685250084
29,waypoint,low,4,26,14.486667494906
29,directergodic,low,4,26,3.26101969708352
29,sharedergodic,low,4,26,4.64592384605851
29,autoergodic,low,4,26,7.68637067696415
29,none,high,4,26,11.3723584292454
29,waypoint,high,4,26,10.9560295529123
29,directergodic,high,4,26,13.3046165928818
29,sharedergodic,high,4,26,10.3674075972513
29,autoergodic,high,4,26,7.04745496030079
